date,Account,daily_pnl,win_rate,average_trade_size,trades_per_day,long_ratio,short_ratio,classification,frequency_segment,consistency_segment,next_day_pnl,target,sentiment_flag
2024-03-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-13.844579999999999,0.14285714285714285,47.215714285714284,7,0.42857142857142855,0.5714285714285714,Extreme Greed,Frequent,Consistent,26773.771643,1,0
2024-04-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,26773.771643,0.8815331010452961,5485.087665505226,287,0.5609756097560976,0.43902439024390244,Greed,Frequent,Consistent,19791.026041,1,1
2024-05-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,19791.026041,0.9055555555555556,4676.724,180,0.3055555555555556,0.6944444444444444,Neutral,Frequent,Consistent,5296.433789,1,0
2024-05-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,5296.433789,0.9146341463414634,3723.111585365854,82,0.08536585365853659,0.9146341463414634,Greed,Frequent,Consistent,0.916,1,1
2024-05-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,0.916,0.5,41.15,2,0.5,0.5,Greed,Frequent,Consistent,6814.825139,1,1
2024-06-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,6814.825139,0.8780487804878049,3990.4636585365856,82,0.5975609756097561,0.4024390243902439,Greed,Frequent,Consistent,0.0,0,1
2024-07-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,0.0,0.0,47.59,1,0.0,1.0,Fear,Frequent,Consistent,4271.886236,1,0
2024-08-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,4271.886236,0.8805970149253731,2740.047462686567,67,0.2835820895522388,0.7164179104477612,Fear,Frequent,Consistent,1218.4267,1,0
2024-08-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1218.4267,0.5,24387.135,2,0.5,0.5,Fear,Frequent,Consistent,1.56576,1,0
2024-08-05,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1.56576,0.3333333333333333,46.46,3,0.6666666666666666,0.3333333333333333,Fear,Frequent,Consistent,9949.501624,1,0
2024-09-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,9949.501624,0.8290598290598291,5625.459401709401,117,0.7094017094017094,0.2905982905982906,Fear,Frequent,Consistent,0.01574,1,0
2024-09-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,0.01574,0.42857142857142855,16.731428571428573,7,0.42857142857142855,0.5714285714285714,Fear,Frequent,Consistent,2482.9272,1,0
2024-10-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2482.9272,0.6904761904761905,5237.472619047619,42,0.9047619047619048,0.09523809523809523,Fear,Frequent,Consistent,3634.56814,1,0
2024-10-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3634.56814,0.9607843137254902,1401.238888888889,153,0.26143790849673204,0.738562091503268,Neutral,Frequent,Consistent,3588.179495,1,0
2024-11-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3588.179495,0.9285714285714286,4202.844047619047,42,0.2857142857142857,0.7142857142857143,Greed,Frequent,Consistent,1567.4026840000001,1,1
2024-11-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1567.4026840000001,0.34782608695652173,7024.881304347826,23,0.5217391304347826,0.4782608695652174,Extreme Greed,Frequent,Consistent,3039.166,1,0
2024-12-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3039.166,0.875,12880.10625,8,0.125,0.875,Extreme Greed,Frequent,Consistent,2237.798674,1,0
2024-12-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,2237.798674,0.7634408602150538,2815.611935483871,93,0.07526881720430108,0.9247311827956989,Extreme Greed,Frequent,Consistent,323.34897900000016,1,0
2024-12-12,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,323.34897900000016,0.07692307692307693,3563.27,52,0.5576923076923077,0.4423076923076923,Extreme Greed,Frequent,Consistent,9609.447365,1,0
2025-01-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,9609.447365,0.7702702702702703,4026.3325675675674,148,0.7702702702702703,0.22972972972972974,Greed,Frequent,Consistent,3429.9583199999997,1,1
2025-02-01,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,3429.9583199999997,0.9433962264150944,3870.1449056603774,53,0.32075471698113206,0.6792452830188679,Greed,Frequent,Consistent,948.6016900000001,1,1
2025-02-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,948.6016900000001,0.9166666666666666,3923.564166666667,12,0.9166666666666666,0.08333333333333333,Fear,Frequent,Consistent,90.98474,1,0
2025-02-04,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,90.98474,0.8181818181818182,2925.4536363636366,11,0.8181818181818182,0.18181818181818182,Greed,Frequent,Consistent,14982.681725,1,1
2025-03-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14982.681725,0.7492877492877493,2940.937606837607,351,0.2849002849002849,0.7150997150997151,Fear,Frequent,Consistent,-370.250064,0,0
2025-03-03,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,-370.250064,0.6039603960396039,1018.7064356435644,101,0.32673267326732675,0.6732673267326733,Fear,Frequent,Consistent,1985.815595,1,0
2025-04-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,1985.815595,0.9736842105263158,1605.050657894737,76,0.02631578947368421,0.9736842105263158,Fear,Frequent,Consistent,14.590934,1,0
2025-05-02,0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,14.590934,0.75,2107.2529999999997,20,0.25,0.75,Greed,Frequent,Consistent,,0,1
2025-01-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,0.0,0.0,7555.826666666667,3,1.0,0.0,Greed,Infrequent,Consistent,1008.518954,1,1
2025-02-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1008.518954,0.5555555555555556,6758.5633333333335,9,0.4444444444444444,0.5555555555555556,Greed,Infrequent,Consistent,937.789615,1,1
2025-03-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,937.789615,0.6538461538461539,1975.7373076923077,26,0.34615384615384615,0.6538461538461539,Extreme Fear,Infrequent,Consistent,1093.05677,1,0
2025-05-01,0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,1093.05677,1.0,1828.1614285714284,7,0.0,1.0,Neutral,Infrequent,Consistent,,0,0
2025-01-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,0.0,773.4088888888889,18,0.0,1.0,Greed,Infrequent,Consistent,4004.50286,1,1
2025-01-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,4004.50286,0.9230769230769231,9495.466153846153,13,0.0,1.0,Greed,Infrequent,Consistent,739.18423,1,1
2025-02-01,0x8170715b3b381dffb7062c0298972d4727a0a63b,739.18423,1.0,1004.1633333333334,3,1.0,0.0,Greed,Infrequent,Consistent,0.0,0,1
2025-02-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,0.0,1333.3373333333334,30,0.0,1.0,Greed,Infrequent,Consistent,0.0,0,1
2025-02-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,0.0,2499.975,2,0.0,1.0,Fear,Infrequent,Consistent,8045.056928,1,0
2025-02-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,8045.056928,1.0,2142.8557142857144,7,1.0,0.0,Greed,Infrequent,Consistent,13770.715332,1,1
2025-03-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,13770.715332,0.8067226890756303,355.00016806722687,119,0.8067226890756303,0.19327731092436976,Fear,Infrequent,Consistent,0.0,0,0
2025-03-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,0.0,624.99375,8,0.0,1.0,Fear,Infrequent,Consistent,0.0,0,0
2025-03-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,0.0,5629.0912941176475,85,0.6823529411764706,0.3176470588235294,Extreme Fear,Infrequent,Consistent,0.0,0,0
2025-04-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,0.0,676.7046666666666,45,0.0,1.0,Fear,Infrequent,Consistent,6939.47356,1,0
2025-04-03,0x8170715b3b381dffb7062c0298972d4727a0a63b,6939.47356,0.8125,937.494375,16,0.8125,0.1875,Fear,Infrequent,Consistent,4805.345609999999,1,0
2025-04-04,0x8170715b3b381dffb7062c0298972d4727a0a63b,4805.345609999999,0.10294117647058823,932.0805882352942,68,0.17647058823529413,0.8235294117647058,Fear,Infrequent,Consistent,0.0,0,0
2025-05-02,0x8170715b3b381dffb7062c0298972d4727a0a63b,0.0,0.0,599.9928,25,0.0,1.0,Greed,Infrequent,Consistent,,0,1
2024-01-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,999.5866666666667,3,1.0,0.0,Greed,Infrequent,Inconsistent,0.0,0,1
2024-02-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,340.65333333333336,6,1.0,0.0,Greed,Infrequent,Inconsistent,33.26141600000001,1,1
2024-04-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,33.26141600000001,0.2,669.609,10,0.5,0.5,Extreme Greed,Infrequent,Inconsistent,0.0,0,0
2024-05-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,294.265,2,1.0,0.0,Greed,Infrequent,Inconsistent,0.0,0,1
2024-06-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,292.11,1,1.0,0.0,Greed,Infrequent,Inconsistent,0.0,0,1
2024-07-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,1021.2966666666667,3,1.0,0.0,Fear,Infrequent,Inconsistent,-21.54374,0,0
2024-08-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,-21.54374,0.0,984.758,5,0.6,0.4,Fear,Infrequent,Inconsistent,0.0,0,0
2024-09-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,440.95,4,1.0,0.0,Fear,Infrequent,Inconsistent,0.0,0,0
2024-10-12,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,587.97,1,1.0,0.0,Neutral,Infrequent,Inconsistent,0.0,0,0
2025-01-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,200.802,5,1.0,0.0,Greed,Infrequent,Inconsistent,0.0,0,1
2025-02-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,1943.7873684210526,19,1.0,0.0,Greed,Infrequent,Inconsistent,0.0,0,1
2025-03-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,2351.285,8,1.0,0.0,Fear,Infrequent,Inconsistent,0.0,0,0
2025-04-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,710.865,2,1.0,0.0,Fear,Infrequent,Inconsistent,9167.620989,1,0
2025-04-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,9167.620989,0.47115384615384615,58124.15365384616,104,0.5288461538461539,0.47115384615384615,Fear,Infrequent,Inconsistent,0.0,0,0
2025-05-01,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,0.0,0.0,456.83,1,1.0,0.0,Neutral,Infrequent,Inconsistent,1843.301845,1,0
2025-05-02,0x8381e6d82f1affd39a336e143e081ef7620a3b7f,1843.301845,0.3853211009174312,2347.8439143730884,327,0.5259938837920489,0.4740061162079511,Greed,Infrequent,Inconsistent,,0,1
2024-01-06,0x8477e447846c758f5a675856001ea72298fd9cb5,91.510419,0.36,513.3848,25,0.36,0.64,Greed,Frequent,Inconsistent,167.080017,1,1
2024-01-08,0x8477e447846c758f5a675856001ea72298fd9cb5,167.080017,0.11764705882352941,1432.7749999999999,34,0.7352941176470589,0.2647058823529412,Greed,Frequent,Inconsistent,137.433093,1,1
2024-01-09,0x8477e447846c758f5a675856001ea72298fd9cb5,137.433093,0.4166666666666667,1029.9733333333334,12,0.5833333333333334,0.4166666666666667,Extreme Greed,Frequent,Inconsistent,1169.432253,1,0
2024-01-12,0x8477e447846c758f5a675856001ea72298fd9cb5,1169.432253,0.44715447154471544,893.489918699187,123,0.44715447154471544,0.5528455284552846,Greed,Frequent,Inconsistent,192.906947,1,1
2024-02-06,0x8477e447846c758f5a675856001ea72298fd9cb5,192.906947,0.3655913978494624,316.822688172043,93,0.3655913978494624,0.6344086021505376,Greed,Frequent,Inconsistent,228.247701,1,1
2024-02-08,0x8477e447846c758f5a675856001ea72298fd9cb5,228.247701,0.8,1984.4720000000002,15,0.0,1.0,Greed,Frequent,Inconsistent,254.15562,1,1
2024-02-12,0x8477e447846c758f5a675856001ea72298fd9cb5,254.15562,0.125,1667.92875,8,0.125,0.875,Greed,Frequent,Inconsistent,562.808208,1,1
2024-03-06,0x8477e447846c758f5a675856001ea72298fd9cb5,562.808208,0.6285714285714286,306.66942857142857,70,0.6285714285714286,0.37142857142857144,Extreme Greed,Frequent,Inconsistent,464.1897,1,0
2024-03-08,0x8477e447846c758f5a675856001ea72298fd9cb5,464.1897,1.0,4534.09,1,1.0,0.0,Extreme Greed,Frequent,Inconsistent,-158.695661,0,0
2024-03-12,0x8477e447846c758f5a675856001ea72298fd9cb5,-158.695661,0.0,2708.735,6,0.6666666666666666,0.3333333333333333,Extreme Greed,Frequent,Inconsistent,52.211438,1,0
2024-04-06,0x8477e447846c758f5a675856001ea72298fd9cb5,52.211438,0.4716981132075472,457.42283018867926,53,0.4716981132075472,0.5283018867924528,Extreme Greed,Frequent,Inconsistent,109.005815,1,0
2024-04-08,0x8477e447846c758f5a675856001ea72298fd9cb5,109.005815,0.17647058823529413,2129.0517647058823,17,0.8235294117647058,0.17647058823529413,Extreme Greed,Frequent,Inconsistent,56.055506,1,0
2024-05-06,0x8477e447846c758f5a675856001ea72298fd9cb5,56.055506,0.2962962962962963,469.4587037037037,54,0.3148148148148148,0.6851851851851852,Greed,Frequent,Inconsistent,160.44369899999998,1,1
2024-05-08,0x8477e447846c758f5a675856001ea72298fd9cb5,160.44369899999998,0.4117647058823529,2357.7947058823524,17,0.5882352941176471,0.4117647058823529,Greed,Frequent,Inconsistent,274.173187,1,1
2024-06-06,0x8477e447846c758f5a675856001ea72298fd9cb5,274.173187,0.42735042735042733,587.8536752136753,234,0.4358974358974359,0.5641025641025641,Extreme Greed,Frequent,Inconsistent,1573.244278,1,0
2024-07-06,0x8477e447846c758f5a675856001ea72298fd9cb5,1573.244278,0.39037433155080214,832.9677272727273,374,0.3422459893048128,0.6577540106951871,Fear,Frequent,Inconsistent,129.13883900000002,1,0
2024-08-06,0x8477e447846c758f5a675856001ea72298fd9cb5,129.13883900000002,0.36363636363636365,2379.510454545454,22,0.6363636363636364,0.36363636363636365,Extreme Fear,Frequent,Inconsistent,151.092375,1,0
2024-09-08,0x8477e447846c758f5a675856001ea72298fd9cb5,151.092375,0.2463768115942029,635.3107246376812,69,0.2608695652173913,0.7391304347826086,Fear,Frequent,Inconsistent,102.90894,1,0
2024-09-11,0x8477e447846c758f5a675856001ea72298fd9cb5,102.90894,0.24675324675324675,563.4285714285714,77,0.5714285714285714,0.42857142857142855,Fear,Frequent,Inconsistent,31.266804999999998,1,0
2024-10-06,0x8477e447846c758f5a675856001ea72298fd9cb5,31.266804999999998,0.3673469387755102,460.97204081632657,49,0.3673469387755102,0.6326530612244898,Neutral,Frequent,Inconsistent,442.748384,1,0
2024-10-11,0x8477e447846c758f5a675856001ea72298fd9cb5,442.748384,0.27439024390243905,1361.297987804878,164,0.27439024390243905,0.725609756097561,Fear,Frequent,Inconsistent,51.081143,1,0
2024-11-06,0x8477e447846c758f5a675856001ea72298fd9cb5,51.081143,0.3333333333333333,696.6096296296296,27,0.6666666666666666,0.3333333333333333,Greed,Frequent,Inconsistent,4876.874304,1,1
2024-11-11,0x8477e447846c758f5a675856001ea72298fd9cb5,4876.874304,0.45930232558139533,1907.2104069767443,172,0.48255813953488375,0.5174418604651163,Extreme Greed,Frequent,Inconsistent,-21886.531493,0,0
2024-12-06,0x8477e447846c758f5a675856001ea72298fd9cb5,-21886.531493,0.0967741935483871,884.2718433179723,217,0.35944700460829493,0.6405529953917051,Greed,Frequent,Inconsistent,1441.27965,1,1
2024-12-11,0x8477e447846c758f5a675856001ea72298fd9cb5,1441.27965,0.24175824175824176,1631.5342857142857,91,0.32967032967032966,0.6703296703296703,Greed,Frequent,Inconsistent,1579.909758,1,1
2025-01-02,0x8477e447846c758f5a675856001ea72298fd9cb5,1579.909758,0.48333333333333334,615.154,60,0.5666666666666667,0.43333333333333335,Greed,Frequent,Inconsistent,-200.94846,0,1
2025-01-05,0x8477e447846c758f5a675856001ea72298fd9cb5,-200.94846,0.0,309.6568421052632,19,0.7368421052631579,0.2631578947368421,Greed,Frequent,Inconsistent,45.086985,1,1
2025-02-01,0x8477e447846c758f5a675856001ea72298fd9cb5,45.086985,0.12987012987012986,332.6585714285714,77,0.14285714285714285,0.8571428571428571,Greed,Frequent,Inconsistent,1023.934713,1,1
2025-02-02,0x8477e447846c758f5a675856001ea72298fd9cb5,1023.934713,0.25,1069.4091666666668,60,0.9666666666666667,0.03333333333333333,Greed,Frequent,Inconsistent,909.1721379999999,1,1
2025-03-01,0x8477e447846c758f5a675856001ea72298fd9cb5,909.1721379999999,0.1807909604519774,251.76581920903956,177,0.20903954802259886,0.7909604519774012,Extreme Fear,Frequent,Inconsistent,1474.607584,1,0
2025-03-02,0x8477e447846c758f5a675856001ea72298fd9cb5,1474.607584,0.4855072463768116,1645.3448550724638,138,0.5144927536231884,0.4855072463768116,Fear,Frequent,Inconsistent,468.35197800000003,1,0
2025-03-03,0x8477e447846c758f5a675856001ea72298fd9cb5,468.35197800000003,0.3382352941176471,575.8669117647058,68,0.47058823529411764,0.5294117647058824,Fear,Frequent,Inconsistent,0.0,0,0
2025-03-04,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,0.0,666.2016666666667,6,1.0,0.0,Extreme Fear,Frequent,Inconsistent,30.818079,1,0
2025-04-01,0x8477e447846c758f5a675856001ea72298fd9cb5,30.818079,0.0392156862745098,182.9343137254902,51,0.0392156862745098,0.9607843137254902,Fear,Frequent,Inconsistent,0.0,0,0
2025-04-02,0x8477e447846c758f5a675856001ea72298fd9cb5,0.0,0.0,462.50499999999994,6,0.0,1.0,Fear,Frequent,Inconsistent,54.2704,1,0
2025-04-03,0x8477e447846c758f5a675856001ea72298fd9cb5,54.2704,0.125,1117.82,8,1.0,0.0,Fear,Frequent,Inconsistent,586.623362,1,0
2025-04-04,0x8477e447846c758f5a675856001ea72298fd9cb5,586.623362,0.3148148148148148,483.5138888888889,54,0.6666666666666666,0.3333333333333333,Fear,Frequent,Inconsistent,151.429584,1,0
2025-05-01,0x8477e447846c758f5a675856001ea72298fd9cb5,151.429584,0.17647058823529413,209.45666666666668,51,0.17647058823529413,0.8235294117647058,Neutral,Frequent,Inconsistent,554.257954,1,0
2025-05-02,0x8477e447846c758f5a675856001ea72298fd9cb5,554.257954,0.6,554.9604999999999,20,0.6,0.4,Greed,Frequent,Inconsistent,,0,1
2025-02-02,0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,12245.905048999999,0.4437869822485207,2370.67449704142,169,0.5562130177514792,0.4437869822485207,Greed,Frequent,Consistent,,0,1
2025-01-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,923.487443,1.0,1390.1038888888888,18,0.0,1.0,Greed,Frequent,Inconsistent,1449.529436,1,1
2025-01-05,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,1449.529436,0.3506944444444444,1130.8870833333333,288,0.6493055555555556,0.3506944444444444,Greed,Frequent,Inconsistent,0.0,0,1
2025-02-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,0.0,1210.4648275862069,29,1.0,0.0,Greed,Frequent,Inconsistent,625.512206,1,1
2025-02-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,625.512206,0.5,1691.2284375000002,32,0.5,0.5,Fear,Frequent,Inconsistent,2161.6751200000003,1,0
2025-03-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,2161.6751200000003,0.4,8577.862,15,0.6,0.4,Fear,Frequent,Inconsistent,60.171373,1,0
2025-03-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,60.171373,0.08522727272727272,234.52426136363636,176,0.9090909090909091,0.09090909090909091,Fear,Frequent,Inconsistent,4624.583773,1,0
2025-04-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,4624.583773,0.18878248974008208,1221.8522845417237,731,0.7838577291381669,0.2161422708618331,Fear,Frequent,Inconsistent,0.0,0,0
2025-04-03,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,0.0,0.0,369.27675,40,1.0,0.0,Fear,Frequent,Inconsistent,-6194.283149,0,0
2025-05-02,0xa0feb3725a9335f49874d7cd8eaad6be45b27416,-6194.283149,0.12228260869565218,4161.944646739131,368,0.7146739130434783,0.28532608695652173,Greed,Frequent,Inconsistent,,0,1
2024-01-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,34709.852428,0.8032786885245902,856.4519672131147,61,0.19672131147540983,0.8032786885245902,Greed,Infrequent,Consistent,0.0,0,1
2024-03-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,0.0,9281.686875,16,1.0,0.0,Extreme Greed,Infrequent,Consistent,0.0,0,0
2024-03-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,0.0,2941.1758823529412,34,1.0,0.0,Extreme Greed,Infrequent,Consistent,-14176.51042,0,0
2024-04-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-14176.51042,0.0,13492.987,10,0.8,0.2,Extreme Greed,Infrequent,Consistent,0.0,0,0
2024-05-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,0.0,10053.805,2,1.0,0.0,Greed,Infrequent,Consistent,0.0,0,1
2024-07-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,0.0,500.0,1,1.0,0.0,Fear,Infrequent,Consistent,3360.9281,1,0
2024-07-11,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,3360.9281,0.5052631578947369,208.8205263157895,95,0.49473684210526314,0.5052631578947369,Fear,Infrequent,Consistent,-40.712216999999995,0,0
2024-08-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-40.712216999999995,0.0,114.82,4,0.0,1.0,Extreme Fear,Infrequent,Consistent,0.0,0,0
2024-08-09,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,0.0,0.11,1,0.0,1.0,Neutral,Infrequent,Consistent,0.0,0,0
2024-09-08,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,0.0,250.0,2,1.0,0.0,Fear,Infrequent,Consistent,-219.729659,0,0
2024-10-09,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,-219.729659,0.0,890.27,2,0.0,1.0,Neutral,Infrequent,Consistent,0.0,0,0
2024-10-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,0.0,0.0,13718.098750000001,8,1.0,0.0,Neutral,Infrequent,Consistent,994.238977,1,0
2024-11-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,994.238977,1.0,165.00133333333332,15,0.0,1.0,Extreme Greed,Infrequent,Consistent,2512.437585,1,0
2024-12-12,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,2512.437585,1.0,1374.4125000000001,4,0.0,1.0,Extreme Greed,Infrequent,Consistent,20.596691,1,0
2025-03-02,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,20.596691,1.0,999.91,1,0.0,1.0,Fear,Infrequent,Consistent,556.803152,1,0
2025-04-01,0xa520ded057a32086c40e7dd6ed4eb8efb82c00e0,556.803152,1.0,213.09399999999997,5,0.0,1.0,Fear,Infrequent,Consistent,,0,0
2024-02-12,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,0.0,1779.0295454545455,44,1.0,0.0,Greed,Infrequent,Inconsistent,20925.513222,1,1
2024-03-12,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,20925.513222,0.7241379310344828,3898.738206896552,145,0.27586206896551724,0.7241379310344828,Extreme Greed,Infrequent,Inconsistent,0.0,0,0
2024-04-12,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,0.0,0.1,1,0.0,1.0,Extreme Greed,Infrequent,Inconsistent,0.0,0,0
2025-04-03,0xae5eacaf9c6b9111fd53034a602c192a04e082ed,0.0,0.0,7268.525238095238,21,1.0,0.0,Fear,Infrequent,Inconsistent,,0,0
2024-09-12,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,0.0,0.0,1968.8700000000001,4,1.0,0.0,Fear,Infrequent,Consistent,39.7705,1,0
2024-11-12,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,39.7705,1.0,7158.62,1,0.0,1.0,Extreme Greed,Infrequent,Consistent,15.24474,1,0
2024-12-12,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,15.24474,1.0,771.87,1,0.0,1.0,Extreme Greed,Infrequent,Consistent,2020.0,1,0
