date,Account,daily_pnl,win_rate,average_trade_size,trades_per_day,long_ratio,short_ratio,classification,frequency_segment,consistency_segment,next_day_pnl,target,sentiment_flag
2025-03-04,0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,2020.0,0.125,42527.5,8,0.875,0.125,Extreme Fear,Infrequent,Consistent,,0,0
2023-05-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,5556.203333333334,9,0.7777777777777778,0.2222222222222222,Neutral,Frequent,Inconsistent,-129.53146,0,0
2024-01-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-129.53146,0.05555555555555555,14679.973888888888,18,0.5555555555555556,0.4444444444444444,Greed,Frequent,Inconsistent,0.0,0,1
2024-01-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,334.69666666666666,6,1.0,0.0,Greed,Frequent,Inconsistent,3863.351096,1,1
2024-01-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,3863.351096,0.3333333333333333,5205.286274509804,51,0.0784313725490196,0.9215686274509803,Greed,Frequent,Inconsistent,0.0,0,1
2024-01-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,3896.047777777778,9,1.0,0.0,Greed,Frequent,Inconsistent,783.979116,1,1
2024-02-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,783.979116,0.47058823529411764,7138.1611764705885,17,0.5294117647058824,0.47058823529411764,Greed,Frequent,Inconsistent,456.423473,1,1
2024-02-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,456.423473,0.30952380952380953,11292.343571428572,42,0.4523809523809524,0.5476190476190477,Greed,Frequent,Inconsistent,-1443.814567,0,1
2024-02-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1443.814567,0.0,420.5385714285714,7,1.0,0.0,Greed,Frequent,Inconsistent,0.0,0,1
2024-02-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,3749.9725,4,1.0,0.0,Greed,Frequent,Inconsistent,2421.253116,1,1
2024-02-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2421.253116,0.7222222222222222,1852.6372222222224,18,0.7222222222222222,0.2777777777777778,Greed,Frequent,Inconsistent,554.12049,1,1
2024-02-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,554.12049,0.4166666666666667,5882.177500000001,12,0.5833333333333334,0.4166666666666667,Greed,Frequent,Inconsistent,866.015507,1,1
2024-03-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,866.015507,0.417910447761194,5888.050149253731,67,0.47761194029850745,0.5223880597014925,Extreme Greed,Frequent,Inconsistent,223.30918699999998,1,0
2024-03-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,223.30918699999998,0.10714285714285714,10782.5,56,0.32142857142857145,0.6785714285714286,Extreme Greed,Frequent,Inconsistent,0.0,0,0
2024-03-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,4999.83,2,1.0,0.0,Extreme Greed,Frequent,Inconsistent,0.0,0,0
2024-03-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,829.8083333333334,6,0.0,1.0,Extreme Greed,Frequent,Inconsistent,0.0,0,0
2024-03-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,9465.0725,8,1.0,0.0,Extreme Greed,Frequent,Inconsistent,0.0,0,0
2024-03-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,4168.69,6,1.0,0.0,Extreme Greed,Frequent,Inconsistent,-67.60364,0,0
2024-04-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-67.60364,0.0,19958.508,5,0.4,0.6,Extreme Greed,Frequent,Inconsistent,47.62389499999999,1,0
2024-04-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,47.62389499999999,0.2571428571428571,5805.358,35,0.5428571428571428,0.45714285714285713,Extreme Greed,Frequent,Inconsistent,1026.004099,1,0
2024-04-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1026.004099,1.0,290.5161538461538,13,0.0,1.0,Greed,Frequent,Inconsistent,0.0,0,1
2024-04-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,1666.47,3,0.0,1.0,Extreme Greed,Frequent,Inconsistent,0.0,0,0
2024-04-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,15958.708181818183,11,1.0,0.0,Extreme Greed,Frequent,Inconsistent,0.0,0,0
2024-04-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,5002.563703703704,27,0.9629629629629629,0.037037037037037035,Extreme Greed,Frequent,Inconsistent,1065.785132,1,0
2024-04-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1065.785132,0.15151515151515152,2923.5148484848487,33,0.9090909090909091,0.09090909090909091,Extreme Greed,Frequent,Inconsistent,0.0,0,0
2024-04-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,0.34,1,0.0,1.0,Extreme Greed,Frequent,Inconsistent,274999.139393,1,0
2024-04-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,274999.139393,1.0,6249.985227272727,44,0.0,1.0,Extreme Greed,Frequent,Inconsistent,164.141565,1,0
2024-05-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,164.141565,0.19696969696969696,25817.31303030303,66,0.4696969696969697,0.5303030303030303,Neutral,Frequent,Inconsistent,-33.45419400000003,0,0
2024-05-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-33.45419400000003,0.19444444444444445,10697.198055555556,72,0.4583333333333333,0.5416666666666666,Fear,Frequent,Inconsistent,965.5522159999999,1,0
2024-05-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,965.5522159999999,1.0,3245.635,8,0.0,1.0,Greed,Frequent,Inconsistent,0.0,0,1
2024-05-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,165.92916666666667,12,1.0,0.0,Greed,Frequent,Inconsistent,-8394.889856,0,1
2024-05-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-8394.889856,0.5909090909090909,3331.070909090909,44,0.3181818181818182,0.6818181818181818,Greed,Frequent,Inconsistent,49999.876084999996,1,1
2024-05-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,49999.876084999996,1.0,12499.98,4,0.0,1.0,Greed,Frequent,Inconsistent,135.58166400000002,1,1
2024-06-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,135.58166400000002,0.45454545454545453,13569.154545454547,22,0.5,0.5,Greed,Frequent,Inconsistent,-215.615907,0,1
2024-06-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-215.615907,0.1645220588235294,7396.280707720588,1088,0.47610294117647056,0.5238970588235294,Greed,Frequent,Inconsistent,108.87217799999999,1,1
2024-06-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,108.87217799999999,0.2916666666666667,103.75708333333334,24,0.7083333333333334,0.2916666666666667,Extreme Greed,Frequent,Inconsistent,51.56325,1,0
2024-06-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,51.56325,0.0625,758.8422499999999,80,0.9375,0.0625,Greed,Frequent,Inconsistent,-1104.856765,0,1
2024-06-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1104.856765,0.0,106.74815789473683,38,0.0,1.0,Extreme Greed,Frequent,Inconsistent,74999.848329,1,0
2024-06-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,74999.848329,1.0,2999.9956,25,0.0,1.0,Greed,Frequent,Inconsistent,-835.681235,0,1
2024-07-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-835.681235,0.09278350515463918,10812.887216494846,97,0.5360824742268041,0.4639175257731959,Neutral,Frequent,Inconsistent,241.24212,1,0
2024-07-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,241.24212,0.13333333333333333,450.582,15,0.4666666666666667,0.5333333333333333,Neutral,Frequent,Inconsistent,227.320653,1,0
2024-07-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,227.320653,0.2857142857142857,1395.532857142857,7,0.2857142857142857,0.7142857142857143,Fear,Frequent,Inconsistent,0.0,0,0
2024-07-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,77.5807142857143,14,1.0,0.0,Fear,Frequent,Inconsistent,61.428942,1,0
2024-07-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,61.428942,1.0,49.875,10,0.0,1.0,Fear,Frequent,Inconsistent,188.789255,1,0
2024-07-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,188.789255,0.47619047619047616,94.89190476190477,21,0.5238095238095238,0.47619047619047616,Fear,Frequent,Inconsistent,74999.62263,1,0
2024-07-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,74999.62263,0.6,15999.469999999998,5,0.0,1.0,Fear,Frequent,Inconsistent,-269.874439,0,0
2024-08-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-269.874439,0.25,11894.159609375,128,0.3125,0.6875,Neutral,Frequent,Inconsistent,770.756024,1,0
2024-08-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,770.756024,0.4,2605.112,10,0.2,0.8,Greed,Frequent,Inconsistent,0.0,0,1
2024-08-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,497.64,1,1.0,0.0,Fear,Frequent,Inconsistent,0.0,0,0
2024-08-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,3168.014,5,1.0,0.0,Extreme Fear,Frequent,Inconsistent,0.0,0,0
2024-08-10,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,0.58,1,0.0,1.0,Fear,Frequent,Inconsistent,0.0,0,0
2024-08-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,3572.0706206896552,145,0.0,1.0,Fear,Frequent,Inconsistent,-826.349863,0,0
2024-09-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-826.349863,0.2571428571428571,12429.313857142857,70,0.4,0.6,Fear,Frequent,Inconsistent,0.0,0,0
2024-09-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,1658.5133333333333,3,0.0,1.0,Fear,Frequent,Inconsistent,0.0,0,0
2024-09-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,117.52166666666666,12,1.0,0.0,Extreme Fear,Frequent,Inconsistent,648.984412,1,0
2024-09-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,648.984412,1.0,182.42999999999998,15,0.0,1.0,Extreme Fear,Frequent,Inconsistent,6783.078347,1,0
2024-09-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,6783.078347,0.2833333333333333,5447.171666666666,60,0.5166666666666667,0.48333333333333334,Fear,Frequent,Inconsistent,0.0,0,0
2024-09-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,2007.2150000000001,2,1.0,0.0,Fear,Frequent,Inconsistent,-1517.091342,0,0
2024-10-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1517.091342,0.21243523316062177,10660.515440414507,193,0.47668393782383417,0.5233160621761658,Neutral,Frequent,Inconsistent,382.10788099999996,1,0
2024-10-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,382.10788099999996,0.38461538461538464,1229.4692307692308,13,0.0,1.0,Neutral,Frequent,Inconsistent,0.0,0,0
2024-10-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,130.32885057471265,87,1.0,0.0,Neutral,Frequent,Inconsistent,0.0,0,0
2024-10-09,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,766.74,1,1.0,0.0,Neutral,Frequent,Inconsistent,-164.08950099999998,0,0
2024-11-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-164.08950099999998,0.2631578947368421,13641.064736842105,19,0.5789473684210527,0.42105263157894735,Extreme Greed,Frequent,Inconsistent,983.443176,1,0
2024-11-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,983.443176,0.20588235294117646,6244.465294117647,34,0.6764705882352942,0.3235294117647059,Greed,Frequent,Inconsistent,4269.550668,1,1
2024-11-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,4269.550668,0.10666666666666667,1046.24,75,1.0,0.0,Greed,Frequent,Inconsistent,0.0,0,1
2024-11-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,211.8975,16,1.0,0.0,Extreme Greed,Frequent,Inconsistent,274998.942584,1,0
2024-11-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,274998.942584,1.0,1762.8148717948718,156,0.0,1.0,Extreme Greed,Frequent,Inconsistent,-1925.519024,0,0
2024-12-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-1925.519024,0.0,28583.181428571428,7,0.7142857142857143,0.2857142857142857,Extreme Greed,Frequent,Inconsistent,913.8817869999998,1,0
2024-12-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,913.8817869999998,0.375,14202.981249999999,16,0.6875,0.3125,Extreme Greed,Frequent,Inconsistent,-2830.444513,0,0
2024-12-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,-2830.444513,0.0,2021.84,15,1.0,0.0,Extreme Greed,Frequent,Inconsistent,0.0,0,0
2024-12-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,782.6861538461538,13,0.5384615384615384,0.46153846153846156,Extreme Greed,Frequent,Inconsistent,0.0,0,0
2024-12-06,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,41.1072972972973,37,1.0,0.0,Greed,Frequent,Inconsistent,1412.314654,1,1
2024-12-07,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1412.314654,1.0,1508.48,9,1.0,0.0,Extreme Greed,Frequent,Inconsistent,0.0,0,0
2024-12-08,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,323.4293548387097,31,0.7419354838709677,0.25806451612903225,Extreme Greed,Frequent,Inconsistent,449328.107544,1,0
2024-12-12,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,449328.107544,1.0,1430.9824522292993,314,0.0,1.0,Extreme Greed,Frequent,Inconsistent,15452.344326,1,0
2025-01-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,15452.344326,0.2727272727272727,1400.39,11,1.0,0.0,Greed,Frequent,Inconsistent,102460.17164,1,1
2025-01-05,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,102460.17164,0.7808219178082192,3462.1106849315065,73,0.7808219178082192,0.2191780821917808,Greed,Frequent,Inconsistent,0.0,0,1
2025-02-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,1666.6133333333335,6,1.0,0.0,Greed,Frequent,Inconsistent,69051.70619,1,1
2025-02-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,69051.70619,0.8068181818181818,6537.665,88,1.0,0.0,Greed,Frequent,Inconsistent,0.0,0,1
2025-03-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,557.795,18,1.0,0.0,Extreme Fear,Frequent,Inconsistent,46742.288748,1,0
2025-03-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,46742.288748,0.3449612403100775,1333.0556976744185,258,0.49224806201550386,0.5077519379844961,Fear,Frequent,Inconsistent,0.0,0,0
2025-03-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,5555.549999999999,9,1.0,0.0,Extreme Fear,Frequent,Inconsistent,1659.7995640000001,1,0
2025-04-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,1659.7995640000001,0.6842105263157895,1695.0778947368422,19,0.3157894736842105,0.6842105263157895,Fear,Frequent,Inconsistent,16102.444634,1,0
2025-04-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,16102.444634,0.3600605143721634,2456.432904689864,661,0.3903177004538578,0.6096822995461422,Fear,Frequent,Inconsistent,0.0,0,0
2025-04-03,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,0.0,0.0,1769.9948051948052,77,1.0,0.0,Fear,Frequent,Inconsistent,2242.086667,1,0
2025-04-04,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,2242.086667,0.6565656565656566,1138.8816161616162,99,0.3434343434343434,0.6565656565656566,Fear,Frequent,Inconsistent,956.5545050000001,1,0
2025-05-01,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,956.5545050000001,0.9696969696969697,332.21393939393937,33,0.0,1.0,Neutral,Frequent,Inconsistent,14644.100674,1,0
2025-05-02,0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,14644.100674,0.42201834862385323,2359.758899082569,218,0.42201834862385323,0.5779816513761468,Greed,Frequent,Inconsistent,,0,1
2025-02-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,34795.678173,0.4838709677419355,24787.07348387097,155,0.5161290322580645,0.4838709677419355,Fear,Frequent,Consistent,535.4072209999999,1,0
2025-03-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,535.4072209999999,0.45161290322580644,16874.44419354839,31,0.5483870967741935,0.45161290322580644,Fear,Frequent,Consistent,361.071464,1,0
2025-03-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,361.071464,0.2916666666666667,28371.712916666667,24,0.5,0.5,Extreme Fear,Frequent,Consistent,4578.655427,1,0
2025-04-03,0xb899e522b5715391ae1d4f137653e7906c5e2115,4578.655427,0.5080645161290323,17691.147903225807,124,0.4112903225806452,0.5887096774193549,Fear,Frequent,Consistent,0.0,0,0
2025-04-04,0xb899e522b5715391ae1d4f137653e7906c5e2115,0.0,0.0,16948.606666666667,6,1.0,0.0,Fear,Frequent,Consistent,,0,0
2025-01-05,0xbaaaf6571ab7d571043ff1e313a9609a10637864,1.86032,1.0,3.9,1,0.0,1.0,Greed,Frequent,Consistent,188114.980392,1,1
2025-02-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,188114.980392,1.0,3804.6953432032305,743,0.0,1.0,Greed,Frequent,Consistent,3869.208803,1,1
2025-03-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,3869.208803,0.5080042689434365,4677.174855923159,937,0.46851654215581645,0.5314834578441836,Extreme Fear,Frequent,Consistent,0.0,0,0
2025-04-03,0xbaaaf6571ab7d571043ff1e313a9609a10637864,0.0,0.0,6625.281438721137,563,1.0,0.0,Fear,Frequent,Consistent,9367.872074,1,0
2025-04-04,0xbaaaf6571ab7d571043ff1e313a9609a10637864,9367.872074,0.6792452830188679,2198.7353773584905,318,0.31446540880503143,0.6855345911949685,Fear,Frequent,Consistent,,0,0
2024-10-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,0.0,2798.660769230769,52,0.0,1.0,Neutral,Frequent,Inconsistent,0.0,0,0
2024-11-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,0.0,637.4164705882353,17,0.0,1.0,Extreme Greed,Frequent,Inconsistent,0.0,0,0
2024-12-12,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,0.0,5158.5,1,0.0,1.0,Extreme Greed,Frequent,Inconsistent,-9311.892185,0,0
2025-01-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-9311.892185,0.0,5608.603928571429,28,0.7142857142857143,0.2857142857142857,Greed,Frequent,Inconsistent,-113601.02013799999,0,1
2025-01-05,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-113601.02013799999,0.008620689655172414,16681.46775862069,116,0.6551724137931034,0.3448275862068966,Greed,Frequent,Inconsistent,-2632.65866,0,1
2025-02-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-2632.65866,0.0,12216.244880952381,84,1.0,0.0,Fear,Frequent,Inconsistent,2676.6850000000004,1,0
2025-02-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,2676.6850000000004,0.9393939393939394,2821.9739393939394,66,0.0,1.0,Greed,Frequent,Inconsistent,0.0,0,1
2025-03-01,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,0.0,1834.7278688524589,61,0.0,1.0,Extreme Fear,Frequent,Inconsistent,160022.95082600001,1,0
2025-03-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,160022.95082600001,1.0,3243.988695652174,69,1.0,0.0,Fear,Frequent,Inconsistent,57561.35367,1,0
2025-03-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,57561.35367,0.8235294117647058,8611.731764705883,136,0.5514705882352942,0.4485294117647059,Fear,Frequent,Inconsistent,-5862.0887760000005,0,0
2025-03-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-5862.0887760000005,0.0,7051.005833333334,12,1.0,0.0,Extreme Fear,Frequent,Inconsistent,0.0,0,0
2025-04-02,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,0.0,3777.777777777778,18,0.0,1.0,Fear,Frequent,Inconsistent,0.0,0,0
2025-04-03,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,0.0,0.0,86000.0,2,1.0,0.0,Fear,Frequent,Inconsistent,-43753.361578,0,0
2025-04-04,0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,-43753.361578,0.18181818181818182,5448.201969696969,132,0.18181818181818182,0.8181818181818182,Fear,Frequent,Inconsistent,,0,0
2024-08-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,15206.395076,0.9130434782608695,3401.4840217391306,92,0.16304347826086957,0.8369565217391305,Fear,Frequent,Consistent,2397.068675,1,0
2024-09-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2397.068675,0.06293706293706294,3120.5087412587413,143,0.9370629370629371,0.06293706293706294,Fear,Frequent,Consistent,26600.990442,1,0
2024-10-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,26600.990442,0.5765086206896551,1859.9979202586208,928,0.23706896551724138,0.7629310344827587,Neutral,Frequent,Consistent,24663.690943,1,0
2024-11-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,24663.690943,0.9792452830188679,1207.490075471698,530,0.020754716981132074,0.9792452830188679,Extreme Greed,Frequent,Consistent,130826.491662,1,0
2024-12-12,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,130826.491662,0.8146013448607109,2596.416272814601,1041,0.16042267050912584,0.8395773294908742,Extreme Greed,Frequent,Consistent,2954.521713,1,0
2025-01-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2954.521713,0.7112299465240641,1204.9785026737968,187,0.39037433155080214,0.6096256684491979,Greed,Frequent,Consistent,446.358633,1,1
2025-01-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,446.358633,0.3137254901960784,1384.9447058823528,51,0.7058823529411765,0.29411764705882354,Greed,Frequent,Consistent,147.445788,1,1
2025-01-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,147.445788,0.7714285714285715,1226.783142857143,35,0.5142857142857142,0.4857142857142857,Greed,Frequent,Consistent,1364.022527,1,1
2025-01-05,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1364.022527,0.3282442748091603,2448.466488549618,131,0.6641221374045801,0.33587786259541985,Greed,Frequent,Consistent,-329.680689,0,1
2025-02-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-329.680689,0.2900763358778626,1839.5793129770993,131,0.5572519083969466,0.44274809160305345,Greed,Frequent,Consistent,2576.6453030000002,1,1
2025-02-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2576.6453030000002,0.5392156862745098,1921.2604901960785,102,0.3137254901960784,0.6862745098039216,Fear,Frequent,Consistent,1842.839943,1,0
2025-02-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,1842.839943,0.6440677966101694,991.0424576271186,118,0.4491525423728814,0.5508474576271186,Greed,Frequent,Consistent,5803.573999,1,1
2025-03-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,5803.573999,0.4246153846153846,1758.0771384615382,325,0.38769230769230767,0.6123076923076923,Fear,Frequent,Consistent,2448.046511,1,0
2025-03-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,2448.046511,0.6575342465753424,1970.5965753424655,73,0.7671232876712328,0.2328767123287671,Fear,Frequent,Consistent,-3368.876326,0,0
2025-03-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-3368.876326,0.0,1706.5415708812259,261,0.735632183908046,0.26436781609195403,Extreme Fear,Frequent,Consistent,806.765131,1,0
2025-04-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,806.765131,0.2862903225806452,1351.8856048387097,248,0.39919354838709675,0.6008064516129032,Fear,Frequent,Consistent,-4934.6700519999995,0,0
2025-04-03,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-4934.6700519999995,0.38508682328907046,1496.3304392236976,979,0.4902962206332993,0.5097037793667007,Fear,Frequent,Consistent,-4513.160132,0,0
2025-04-04,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,-4513.160132,0.15950920245398773,1419.9448159509202,326,0.37423312883435583,0.6257668711656442,Fear,Frequent,Consistent,713.82809,1,0
2025-05-02,0xbee1707d6b44d4d52bfe19e41f8a828645437aab,713.82809,0.7857142857142857,3668.815,14,0.7857142857142857,0.21428571428571427,Greed,Frequent,Consistent,,0,1
